,class,word,sentence1,sentence2
1668,1,kura," izdelke s sadnimi kislinami in svilenimi proteini (npr. Gliss  Kur , Kerastase, Fructis). Preizkusite tudi star babičin  "," pa zadeva pernate živali, smo si ogledali različne vrste  kur , ptičev, golobov, fazanov in zunaj kategorije simpatično  "
1669,0,kura, PEZDIRC (LEVO) IN DIREKTOR KMETIJSKE ZADRUGE METLIKA IVAN  KURE  STA PREDSTAVILA USPEHE IN NOVOSTI IZ NJIHOVE KLETI. ," mi ostane skoraj enako, samo brez kakšnih dodatkov za  kur .. in žur. Kar se pa klaftranja tiče  "
1670,1,kura, pajac nima več niti za burek??? Njegova  kura  se ima pa itak za švabico.... ," s postavitvijo Lepotne kraljice Leenana in tudi Harrowerjevih Nožev v  kurah  dokazala, da zna izredno subtilno slediti arhaični in obenem  "
1671,1,kura," a zato je bilo lepo utišati galske peteline. Slovenska  kura  ni kar tako, kot je lepo zapisal moj kolega ", svojo dioptrijo in njej primernimi debelimi stekli očal slepa kot  kura . Vse je zgrešila. 
1672,0,kura," Zamanu so se spraševali, od kod tako majhna "" kura "", slovenska država je v obliki te živali,  "," Kura za obnovitev skodranih las in razcepljenih konic: Poly  Kur , Schwarzkopf. 3. Podaljša obstojnost trajno skodranih las  "
1673,0,kura, . Na dan spijemo dve do tri skodelice čaja.  Kura  traja najmanj šest tednov in največ tri mesece. Potem  , običajno povezan z modnimi in pogosto za zdravje tveganimi shujševalnimi  kurami . Prednosti zdravilnega posta pa je izpostavila dr. Bettina Stiel 
1674,1,kura, proti staranju in poskuša moške osvoboditi bremen starosti. Hormonske  kure  obetajo življenje brez trpljenja. Učinkovitost terapij pa je le  , počasi vrtala vanj. »Štiri krave. In eno  kuro . Pa mačke in psa. Včasih sem imel 14  
1675,1,kura, odpornost. Kljub vsem dobrim lastnostim pesinega soka je čas  kure  s sokom omejen. Zaporedoma naj bi ga pili le  ," s potenjem, izpiranjem črevesja, rednim uživanjem (mesečna  kura ) sode bikarbone.... "
1676,0,kura, Bogomira  Kure  ," pismo, drugače bom še bolj letala okrog kot zbegana  kura . Hvala. Č Karla "
1677,1,kura," , se je zgrozil. Takoj mu je predpisal zdravilno  kuro , rekoč: Deset dekagramov rjavega riža in pet dekagramov  "," pripeljal ženo Brigito. V teh dneh je tako najmlajši  Kuri , sin Nejc, že pihnil prvo svečko na torti "
1678,1,kura," Niti ena žival, naj bo to največji bik ali  kura , ne sme pod nož, če je prej ne  "," Z drugimi besedami: ženske se, kot na primer  kure , v resnici sploh ne zavedajo, zakaj si kdaj  "
1679,1,kura," , si želi, da bi jih zdravniki z raznimi  kurami  obnovili. Toda odnos moškega do lastnega telesa je precej  "," Virginie Woolf?, Lepotna kraljica Leenana, Noži v  kurah  v SNG Drama Ljubljana; Kako sem se naučila voziti  "
1680,1,kura, njeno meso pod kiklo. Zagledala se je vame kot  kura  v črva. ," 14): Je napočil trenutek, da »slepa  kura « po Dravi najde novo zrno? Zdaj so razmere  "
1681,1,kura," . Kure brez uvoda, jedra in zaključka. Pač  kure , ki skačejo sem ter tja, počnejo to in  "," , so veterinarske službe pobile blizu 28.000 kokoši. Češke  kure  niso gledale filma Kokoške na begu in se niso upirale "
1682,1,kura," , odpravlja trebušne krče, vetrove in zgago. Čebulna  kura  se priporoča vsem, ki jih mučijo ledvični krči,  "," … Smo pri vprašanju, kaj je bilo prej –  kura  ali jajce? "
1683,0,kura," , da so modra jajca nekoliko manjša od jajc običajnih  kur , a večja od turških,"" pojasni Martina. "," vi ste znalci, vi analizirate... moj  kur /ac... "
1684,0,kura," tako energijo kot snovi, potrebne za hitro rast.  Kura  sicer vodi mladiče in ti ji sledijo (zato jim  "," - Dipl. inž. Danilo  Kure , o gradnji ceste na Trdinov vrh ter na Sredgorsko  "
1685,0,kura," Naredite tritedensko  kuro  z glino, ki jo kupite v lekarni v obliki  "," odločilo, da bo njihov kandidat za predsednika zbornice Ivan  Kure . Ta prihaja z velike kmetije v Beli krajini.  "
1686,1,kura," ne skrbijo samo s shujševalnimi, temveč tudi z intelektualnimi  kurami . Vztrajno razglabljajo o iskanju Ariadnine niti v blodnjaku eksistence  ", kurji tat iz prostorov stranke LDS ukradel našo plavolaso Sveto  Kuro ! 
1687,0,kura, Podpis: BOGOMIRA  KURE  ," Orodje smo nabrali tu pod Nanosom pri okoliških kmetih,  kure  pa so s farme in so se fantastično vživele v  "
1688,1,kura," pa je Lončarjeva poudarila, da je treba že začeto  kuro  z antibiotiki zaključiti, v nasprotnem primeru je to najhitrejši  "," pred preprostimi radikali. Zato vsaj štirikrat na leto opravimo  kuro , med katero enkrat na mesec trikrat na dan jemljemo  "
1689,1,kura," namazan. In so me dobili. Kako pa iz  kure  nesnice napraviti ranjeno medvedko, to pa znajo samo v  "," ugotovil, da so kurja jajca še slabši letalci od  kur  samih, kajti ponovitev poskusa z letečim jajcem se mu  "
1690,0,kura," , ker Bečiroviča oba sta bila v zadnji četrtini kot  kura  brez glave, čeprav roko na srce, je Sanel  "," thesis that Slovene words like jebati ""fuck"",  kur (e)c ""cock"" and pizda "" "
1691,1,kura, prostoru. Pod stanovanjem je poleg prostora za drobnico in  kure  navadno še klet s kakšno vrečo riža ali suhega sadja ," . Regrat je primeren predvsem za pomladansko in jesensko čistilno  kuro , ker pospešuje izločanje in spodbuja delovanje ledvic in jeter "
1692,0,kura," spremenila v eno samo ljubeznivost. Rekla je: » Kure  niso pobegnile. Spat so šle, ker je noč ", vitičasto mrežo ob hišni steni v dišeče cvetne oblake čutno  kuro  dišav v višini nosu! Posadite dišeče žlahtne in gredne  
1693,1,kura, ne bo družba živela njenih otrok...Še  kura  ob določenem času preheha nesti jajca... ," Kaj pa misliš?! Saj nisem nabavil kar ene  kure , to je plemenska kura! Če jo pravilno hraniš "
1694,1,kura,"  Kura , ki tudi sebi nosi zlata jajca "," Jajca in grablje! Mislim, da je razlika!  Kure  ti same znesejo...« "
1695,1,kura, po 3 skodelice. Nato za 1 teden prenehamo in  kuro  zopet ponovimo.  ," . Nič hudega, če jih slučajno nimate, ponudba  kur  in pripomočkov za spreminjanje telesnih mer je velikanska. "
1696,1,kura," dilemo kaj je bilo prej, ali jajce, ali  kura . V tem primeru vemo kaj se je leta 2004  ", da si enkrat ali dvakraat na teden privoščimo grozdno krepilno  kuro  z dnevno količino do kilogram in pol grozdja. Sveže  
1697,1,kura," . Pri tem mu je bila v veliko pomoč shujševalna  kura , ki mu jo je priporočila bivša žena Fergie.  "," ljudi shujša ob pomoči različnih diet, toda takšne shujševalne  kure  so največkrat kratke sape. Če zdravi prehrani dodate še  "
1698,0,kura," . Dvakrat na dan popijemo po žličko zeleninega soka,  kuro  pa ponavljamo dva meseca. Opozorilo: nosečnicam kure ne  "," ), Konečnik 5 (2-1),  Kure  12. Ingrad Celje: Jurše 14 (11- "
1699,0,kura, se sprašujem kdo je tu  kura  :) ," ), Klasan 13 (2-1),  Kure  2, Konečnik 3 (2-1),  "
1700,0,kura," NI TAKO USPEŠNA. SLOVENIJA, ZA KOLK SE SPET  KUR *BAŠ OZIROMA PRODAJAŠ TUJCEM PARDOM MAFIJCEM. ", . Namesto soli prodaja kokain. V vili na Tržaškem  kuri  na benzin. Pije medeno vino ... Več 
1701,0,kura," Bogato so zastopane vse štiri vrste v Sloveniji živečih koconogih  kur . To so divji petelin, gozdni jereb, ruševec  ", je vzrok in kaj posledica je zgodba o jajcu in  kuri . 
1702,1,kura," in v roki papeško palico, v malhi pa ukradeno  kuro ! "," obrokih, ker jo hrana preveč spremeni. • Glinena  kura  zahteva doslednost in vztrajnost; ko se enkrat odločimo zanjo "
1703,1,kura," povabilu sanaderja. bi lahko gledal, kako sanaderček puši  kur .... "," Pahor, odloči se že enkrat, ali bi rad  kuro , ali bi rad jajc! Ne slepomiši in bodi  "
1704,1,kura," Hani, ki je preganjal  kuro , se je ustavil, potem se je na ponoven  "," , in to zato, ker je brat (brez  kur ) razvnel strasti z vojno napovedjo sosedom. Razvneti ljudje  "
1705,1,kura," pri dojenčku. Svetujem tudi, da se pred začetkom  kure  postrižete. Na pomlad boste imeli na glavi nove,  "," Če sodite med ljudi, ki neuspešno preizkušajo eno shujševalno  kuro  za drugo, so te besede namenjene prav vam.  "
1706,1,kura, kratko- al si politični al ne je odvisno od  kure . Zato politiki po navadi kur ne kradejo ker se  ," kuri naredimo vsaj tako dolg presledek, kot je trajala  kura , preden začnemo uporabljati isti ali nov čaj. "
1707,1,kura," Najprej se vprašajmo v slogu vprašanja o jajcu in  kure . Zakaj imamo sploh nadzorne svete? Zato, ker  "," Geographic Society je opravila več potovanj v divjino Kohistana,  Kurama , Kalama in Karakorama od leta 1993 in se s  "
1708,0,kura, količino sladkorja v krvi. Kopriva je primerna za spomladanske  kure  za odpravljanje pobitosti in preutrujenosti. Lahko jo pripravimo tudi  ," nej ga psti pa nej si sama dnar zasluž, kura  "
1709,1,kura," Janez  Kure , direktor KZ Metlika, se je vprašal, zakaj  "," v nekem zapisu primerno osmešil: ""Rezanje vratu živi  kuri  na odru je tem ljudem ljubše kot 'Biti ali  "
1710,1,kura," sodelovali pri organizaciji našega srečanja. Zahvaljujemo se tudi Mateji  Kure , ki je za to srečanje pripravila skupino dijakov srednje  ", vsakodnevno porabljenih kalorij pa pomeni dober začetek ob izbrani shujševalni  kuri . 
1711,0,kura,  Kuro  z aktivnim ogljem izvedemo enkrat ali dvakrat na leto po  ," SAMO V GLAVI TEORETIČNO, JE TO ZNANJE VREDNI EN  KUR ** "
1712,1,kura," , da bodo razrešili vprašanje, ali je bila prej  kura  ali jajce, se je zmotil. Natančen opazovalec bi  "," Ker vidim da ne znas slovensko, pises bolj kot  kura . Se pravi ti disi denar ki ga je na  "
1713,1,kura," ni ušlo, da je ta zemljevid znotraj slovenske » kure « videti kot vzpenjajoči se konj. In čeprav je  "," , ki imajo pod sedežem od dve do tri zvezane  kure , ki kokodakajo in plahutajo, da je kaj. "
1714,1,kura," podčrta in predlaga rešitve uro, ero, juro,  kuro , puro in Muro. In jaz mu verjamem.  "," , ki je na plaži v Negrilu na žaru cvrl  kure  in jastoge, zaupal, da domači fantje ne marajo  "
1715,0,kura," Nem szabat- Kura  Kresalova naj se opraviči poštenim delavnim Slovencem, kateri se  ", Poly Kur Sofort Repair  Kur  Anti-Spliss Seealge & Colagen 150 1.215 Müller 810  
1716,0,kura," (3:4), Klasan 5 (1:1),  Kure  11 (0:1), Drozg 10 (1:2) "," V mnogih družinah so poleg zelenjave gojili še zajce,  kure , včasih pujsa ali celo kozo in vozički so bili  "
1717,1,kura," Vem, reče F. Pofukal bi še crknjeno  kuro . "," Če nam niso všeč  kure , vsaj za nekaj časa spremenimo življenjske navade. Namesto  "
1718,1,kura," . Debata med MISSS in MaMo spominja na zgodbo o  kuri  in jajcu. Jasno je, da sta potrebni obe  "," ljudje s preveč občutljivo kožo niso obsojeni na 'lepotilne  kure ' s kozmetičnimi preparati, ki dišijo po medicinskih pripravkih "
1719,0,kura, teden na tiskovni konferenci predstavila direktor metliške Kmetijske zadruge Ivan  Kure  in vodja Vinske kleti Tone Pezdirc. Kure je poudaril ," si redno pripravljamo domače kopeli. Strokovnjaki za pedikuro priporočajo  kuro  z alfa-hidroksi kislinami, ki kožo v hipu  "
1720,0,kura," ob Kolpi), dekleta do 13. leta: Natalija  Kure  (OŠ Stari trg ob Kolpi), fantje do  ", in mir. Mularija naj gre za knjige in s  kurami  spat. Naj se spet uvede hora legalis! Vse  
1721,0,kura," , Luka Drinovec, Mojca Ogrizek, Rok Sieberer- Kuri , Martina Kikelj, Urška Cigler, Silvo Metelko,  ", ki je izmaknila pesem v režiji Mihe Alujeviča. Domišljava  kura  Kokodesa je ukradla pesniku pesmico in se ponašala z njo  
1722,1,kura," Škrk, predsednik, in člani Janez Živic, Ivan  Kure , Vinko But in Karlo Zgonik. "," nekajkrat v svoji zgodovini dokazali, da smo bolj kot  kuram , na kar nas spominja geografski oris naše države,  "
1723,1,kura," se ti ne obeta,« so kokodakale ženske kot  kure  po gnojišču in se nazadnje le razteple sem in tja "," nočnem času, saj vsi ne hodijo ""spat s  kurami "", vsaj ne v centru mest,"" je  "
1724,0,kura, ukrajinski izrek: Golodnoj kurci proso na dumci (Lačna  kura  misli na proso). Pojedini okusnega kmeta se je  , Lisica in  kura  
1725,0,kura," , ki nenehno hujšajo, a se na koncu » kure « spet takoj zredijo? Ali pa rezultatov stroge diete  "," z bogatim programom savn, masaž, kopeli in lepotnih  kur . "
1726,1,kura," pri ženskah, ki so uživale pripravke vrednika pri shujševalnih  kurah . Znaki zastrupitve so se pojavili pri nekaterih že po  "," ur. Šport je sicer zdrav in dobrodošel spremljevalec shujševalne  kure , toda samo z njim ne bomo shujšali, če  "
1727,0,kura," dali ekskluzivnemu centru Ayurvede. ""Takšen način izvajanja ayurveda  kur  imajo le tri hiše v Evropi: klinika v Franciji ", BI NAJ BRANILI TO NAŠO SLOVENIJO LETALI OKROG KO SLEPE  KURE  IN SE SKRIVALI ALI BEŽALI V TUJINO. 
1728,0,kura," REŠITVE: SLIKOVNA KRIŽANKA: pav,  kura , osel, krsta, Ate, piskač, Ankara "," v Sibiriji, tokrat pa je njegov sodobnik Černomerdin uporabil  kuro , da mu znese volilno zmago. "
1729,1,kura," Lasem po vsakem umivanju privoščite negovalno  kuro , pa so kljub temu krhki in lomljivi? Masko  "," sem štirinajst dni recimo živel, kot bi imel shujševalno  kuro . Nisem pretiraval niti s hrano niti z alkoholom,  "
1730,0,kura," naših ""ekspertih"" s tega foruma - tipa -  kur -c-onja, warp ipd. Bi vas blo  "," to vestno komentirali, saj je vendar pomembno, katere  kure  so bile največkrat pokavsane: rdeče, črne ali šekaste "
1731,1,kura," še to, da bi ga kdo poslal na shujševalno  kuro . "," danes komu sanja. Najpomembneje je, da je Palace  Kur  Hotel že tedaj premogel avtomobilsko garažo, ponujal je mlečne  "
1732,0,kura, uro vrti pri okoli 3500 vrtljajih in po podatkih potovalca  kuri  10 litrov na sto. Pri višjih hitrostih je avto  ," hišo, ko sva odšla po kuro, sta s  kuro  zelo zadovoljna. Kamen se mi odvali od srca.  "
1733,1,kura," če tniških idolih ? 4. Istran . Politika je  kur  ba ! Vedno in povsod ,si tisti ,ki  "," , hkrati pa maska tudi neguje. Npr. Aufbau Intensiv  Kur , Nivea. "
1734,1,kura," Učinkovitejša pa bi utegnila biti  kura  proti gubam, ki so si jo predpisali prebivalci južnopacifiškega  ", koristi vsemu telesu in tudi koži. Med izvajanjem te  kure  pa pozabimo na alkohol in cigarete in poskrbimo za vsaj  
1735,0,kura, Gliss  Kur  za zaščito las poleti ," »Ja, pojdi z mano, ko bom vračala  kuro . Ne samo zato, da mi boš v moralno  "
1736,1,kura," Micka prinese živo kokoš, jo postavi na mizo,  kura  pa pozoblje vse drobtine … ", Včasih tudi slepa  kura  zrno najde. 
1737,0,kura, kaj šele z vrčkom piva! Zvečer smo morali s  kurami  spat in večkrat smo bili jezni na njega. Nekoč  ," 20. stoletju), sestavljenim iz vrtečih deščic, plašili  kure  ali vrabce.vvvvvvvv Zmaga Kumer, 1986, str.  "
1738,1,kura," bi iz tega, zakaj nekomu rečejo, da je  kura  (velja predvsem za ženske), in bi torej  "," kamela, osel, konj, bik, tele,  kura , gos itd.), tiste, ki jih radi  "
1739,1,kura," in če imaš vsaj toliko razvite možgane, kot kakšna  kura  na dvorišču, ga boš pravilno razumel, pa celo  "," Olimpije Zdravka Štora najmanj do nedelje, da bo desetdnevna  kura  z antibiotiki vendarle uspešna in da nogometaši v prihodnje ne  "
1740,1,kura," veliko bolj, kot jo je na primer stroškovna shujševalna  kura  v začetku devetdesetih let.« "," Hitra  kura , ki bo nahranila vaše roke: nekaj žlic olivnega  "
1741,1,kura," hranil. Stradanje prizadene predvsem mišice. Različne modne shujševalne  kure , kot so posti ali posebne (s tem mislim  "," Prosim ne žalimo  kur  oziroma kokoši, to je zanje žaljivka. Kvečjemu bi  "
1742,1,kura," poslovanje največjega gradbenega podjetja v Sloveniji, ki kljub shujševalni  kuri  še vedno zaposluje več kakor 2100 ljudi. Zidar je  "," da je dala skoraj vse svoje življenjske prihranke za lepotno  kuro , poleg tega pa je zastavila še svojo hišo,  "
1743,1,kura," ne rabiš kaj dosti talenta, da se oblečeš v  kuro  in se malo premikaš po odru ... "," polčasu je pri ekipi AJM v igro znova vstopila Ljubica  Kure , ki je ekipi dala nov zagon. Mariborčanke so  "
1744,0,kura, Lepotilna  kura  za konec tedna ," Naši pa vozijo  kure , krave, prašiče, teleta, osle,. "
1745,0,kura," Tudi slepa  kura  zrno najde, če večkrat kljune, pravi slovenski pregovor ", postna  kura  91 
1746,1,kura," ima petino konja, krave ali prašiča in približno tričetrt  kure . ", oči? In smo spet pri dilemi o jajcu in  kuri  …  
1747,0,kura, .. naj že vrže kak meter še na našo  kuro  ," 1 TABULA ROZA !!ČE JE KDO "" KURA  "" STE TO VI !! KAR, PA SE  "
1748,0,kura," škornjih, smrdimo na kravji drek in pizdimo čez Štrucove  kure ! "," Gavella, Zagreb, 2001), Harrowerjevi Noži v  kurah  (Kamerni teatar 55′ in MESS Sarajevo, 2001 "
1749,1,kura, … mama prišla kupit kakšno kur… mašo ali pa  kur … plastični avto za kur… vnuka. Krucefiks noch  ," Ali veš, da je petelin ptica in  kure  ter piščanci tudi? "
1750,0,kura," veliko dela, poskrbeti moram pač za živino, za  kure , ogreti veliko hišo ter plužiti in posipati tri ali  "," .ŽKD Maribor: Klasan 6,  Kure  20 (4-5), Pehadžič 6,  "
1751,1,kura," od omenjenih mezhebov si torej prizadeva čim bolj natančno razumeti  Kur ’an in Sunnet, nato pa na podlagi tega  ",  Kura  neumna dela same norosti od kar je ministrica. 
1752,1,kura," , ko se še ne ve kaj je blo prej  kura  ali jajce :))) "," tridesetih letih. Krava je v nasprotju s prašičem ali  kuro  tehnološko zahtevnejša za industrijsko rejo, saj je prežvekovalka.  "
1753,0,kura, in bo trmoglavil in nadaljeval s protestom. Kot polite  kure  so fantje odšli od njega in začeli nov napad s  , !!bRAVO ZOKI!! JANŠA PU.ŠI  KUR .AC!!! 
1754,1,kura, vlogo in pomen naravnih pogojev za ohranitev te ogrožene poljske  kure . Na Štajerskem so ukrepe začeli pred 40 leti in  ," , ki imajo pod sedežem od dve do tri zvezane  kure , ki kokodakajo in plahutajo, da je kaj. "
