,class,word,sentence1,sentence2,Unnamed: 0
611,1,restavracija," posedate v enem izmed kafičov, se pustite razvajati v  restavraciji  ali pa se enostavno odpravite v kino. "," mesecih so se namreč širile govorice, da je v  restavraciji  nekdo storil samomor, njegovi ostanki pa so ostali v  ",111.0
612,1,restavracija," Londonu sovražnika, g. Rama, lastnika verige indijskih  restavracij , ki hoče od Malika dobiti kipec indijskega boga,  ", - med strežbo gostom. Vedno nasmejani in uglajeni vodja  restavracije  Zimski vrt Zamorc se je za svoj poklic odločil v  ,112.0
613,1,restavracija," Italijo ali jih prodajo doma na črnem trgu brezobzirnim lastnikom  restavracij . Policija je med sezono pobiranja tartufov, ki traja  "," Batagelj. Lani je kupil najprej osrednji del kompleksa z  restavracijo , kuhinjo, recepcijo in trgovino (tu bo trgovski  ",113.0
614,1,restavracija," CIUDAD DE MEXICO V eksploziji plina v neki  restavraciji  na severu Mehike je v soboto umrlo šest ljudi,  ", za marketing in odnose z javnostmi in vodja izmene v  restavraciji . ,114.0
615,1,restavracija," Grmovškov dom pod Veliko Kopo je blizu šestdeset ležišč,  restavracija , klubski prostor itd.. Zdaj bo gostinska ponudba na  "," je tudi muzej, grajska tiskarna, klet in zeliščna  restavracija . ",115.0
616,1,restavracija," ""Lahom"" odpraviš, če si pred obrokom v  restavraciji  privoščiš aperitiv, na koncu pa digestiv. Vendar se  "," kakšne dohodke nam Times Square prinaša zdaj. Gledališče,  restavracije , hoteli in potovalne agencije živijo od tega. Ta  ",116.0
617,1,restavracija," v mestecu s 3500 prebivalci vodila majhno, a znano  restavracijo  s 60 sedeži. Oče, 59-letni Vincenzo  ", Polna skleda v kategoriji samopostrežne restavracije in Paninoteka v kategoriji  restavracije  s hitro prehrano. Znak podeljujejo za eno leto.  ,117.0
618,1,restavracija," brez varstva, medtem ko njihova mati dela v grški  restavraciji . Uradnikov pomočnik je mater označil za »nemoralno« ", ki sem bila včeraj z njim na kosilu v kitajski  restavraciji . Ker je bil z besedami in v besedah …  ,118.0
619,1,restavracija," odrezal. Se lahko zmeniva, da bi bila tista  restavracija  indijska?"" "," pol, preden sva se v Piranu lahko usedla v  restavracijo  ob morju ( fišnčips ). Matematično in statistično navdahnjene  ",119.0
620,1,rečen," Krautovim strojniškim priročnikom, vendar gre pri matematičnem, kot  rečeno , za prevod iz enega od svetovnih jezikov, ne  "," pa se je treba proti lažem bojevati. Na kratko  rečeno , odločilna je moralna meja. ",120.0
621,1,rečen," do sedanje krize) nikoli manjkalo. Zakaj? Enostavno  rečeno  – zaradi pohlepa. Zaradi želje bogatih, da bi  "," , saj se o tem še nismo pogovarjali. Kot  rečeno , nihče ne ve točno, kakšna je situacija,  ",121.0
622,0,rečen, obenem pa je to tudi eden najbolj slikovitih in privlačnih  rečnih  odsekov. ," KOT  REČENO , PA JE TO LE ENA OD MNOGIH VRST ASTRILD ",122.0
623,1,rečen," Kot  rečeno , preizkusilo smo trokabinsko različico z dvema toaletnima prostoroma.  "," sodi v zgodnjo polovico moštev, kar je, blago  rečeno , nenavadno in neusklajeno. ",123.0
624,1,rečen," , ga je potrebno spremeniti sebi v prid. Drugače  rečeno : če preziraš in izločaš mnenje vseh drugače mislečih ,  "," zanjo prodajati tudi ribolovne dovolilnice. Takšen ukrep ali bolje  rečeno  naloga sicer ni popolnoma v duhu njegovih represivnih nalog,  ",124.0
625,0,rečen," ni bilo, le nekaj čapelj je leno jadralo ob  rečnih  bregovih in iskalo ribice in žabe. "," in koordinacije med njimi, ki je bila, milo  rečeno , doslej dvomljiva. Seveda bo Amerika še vedno ostala  ",125.0
626,0,rečen," bo zanje iztržila približno 2,86 milijarde mark. Kot že  rečeno , namerava tudi TelSource prodati svoj 27-odstotni lastniški  ", bolj varno pred poplavami. Po projektu je predvidena prestavitev  rečne  struge med 50 do 60 metrov proti cesti. Po  ,126.0
627,0,rečen," Kot  rečeno , bomo pa tudi posredovali pisno gradivo. "," João je izpostavila nekaj drugega: vožnjo z vlakom kot  rečno  korito domišljije, kot gibanje, v katerem se je  ",127.0
628,1,rečen," za kakim šavjem), na vrhu hriba ali v  rečni  plitvini ali pa morda kar sredi mesta, podnevi,  "," orodje ... Erakovič je povedal, da lahko  rečni  tok predmete prinese od drugod, a večina predmetov v  ",128.0
629,0,rečen," prošnje predsednika vlade, da bi to, kot že  rečeno , tradicionalno točko poslanskega dnevnega reda kdaj preložili na kateri  ", številne znamenitosti – nekatere izmed njih smo srečali tudi med  rečno  vožnjo z ladjo. Ogledali smo si nekdanjo carsko rezidenco  ,129.0
